tweets,clean_tweets,sentiment,score
"Not sure if this is real or fake but if it’s real #CocaCola will continue to drop market share..
#BoycottCoke… https://t.co/IxxFQ0kypa",fake cocacola continue drop market sha boycottcoke,negative,-0.5
Check out COCA-COLA COKE  - Vintage 1970  Magazine Print Ad #CocaCola https://t.co/AXQdLB3uOk via @eBay,check cocacola coke vintage 1970 magazine print cocacola via,neutral,0.0
Just decided to snap some pics while working today… #cocacola #CNN #walgreens #ATL #Atlanta #photooftheday… https://t.co/AnCbnXYXOp,decided snap pics working today cocacola cnn walgens atl atlanta photooftheday,neutral,0.0
And the candles light up the moments.. #cocacola #sprite #dubai#uae https://t.co/Y4wuiI4lfk,candles light moments cocacola sprite dubaiuae,positive,0.4
About-face: North Carolina's Surry County withdraws Coke vending machine ban after bottler sets record straight… https://t.co/cXlicKKMtf,aboutface north carolinas surry county withdraws coke vending machine ban bottler sets cord straight,positive,0.2
RT @Arnold__Simon: #cocacola Be less #racist #Boycott https://t.co/CdX2PkQREf,rt cocacola less racist boycott,negative,-0.16666666666666666
RT @sueparks2003: The Coca Cola Trail; People and Places In the History of Coca Cola Book Review This book has all the history People &amp; Pla…,rt coca cola trail people places history coca cola book view book history people amp pla,neutral,0.0
"Bright n’ yellow with enough food to cure a late Friday night.   

Saturday’s $199 Daily.  Direct message to claim.… https://t.co/LFdkgyDWze",bright yellow enough food late friday night saturdays 199 daily dict message claim,positive,0.10000000000000002
Check out Vintage Coca Cola Things Go Better With Coke Set of 4 Glasses Libbey 1960 1969 #CocaCola https://t.co/xGLzBiCimJ via @eBay,check vintage coca cola things go better coke set 4 glasses libbey 1960 1969 cocacola via,positive,0.5
"No matter how you slice it, life is good! Happy Saturday everyone! 🤍💚❤️

#patspizzalewes #bestpizzaintown… https://t.co/iKkidhFdA9",matter slice life good happy saturday everyone patspizzalewes bestpizzaintown,positive,0.7
"""The campaign was led by Nepali Army with support from Coca-Cola and other stakeholders""
#Coke #CocaCola… https://t.co/OUosar2nff",campaign led nepali army support cocacola stakeholders coke cocacola,neutral,0.0
RT @TheTechJournal: Top Ten Advertisers On #Facebook Finally Revealed https://t.co/jMczXPoEiK #ads #att #cocacola https://t.co/tIOszasDil,rt top ten advertisers facebook finally vealed ads cocacola,positive,0.16666666666666666
"@CocaCola, I just tried out the ""new taste"" coke zero that replaced the old flavour in the dutch stores last week.… https://t.co/W8Z4aTaQBN",tried new taste coke zero placed old flavour dutch stos last week,positive,0.07878787878787878
"RT @MsCyn216: PRICE DROP!

Vintage 1993 7"" Plush Stuffed Official Coca Cola Polar Bear Cub
#Vintage #1990s #Plush #Stuffed #Official #CocaC…",rt price drop vintage 1993 7 plush stuffed official coca cola polar bear cub vintage 1990s plush stuffed official cocac,negative,-0.08333333333333333
Top Ten Advertisers On #Facebook Finally Revealed https://t.co/jMczXPoEiK #ads #att #cocacola https://t.co/tIOszasDil,top ten advertisers facebook finally vealed ads cocacola,positive,0.16666666666666666
"RT @vikke75: Increased my holding in Coke with 57% yesterday. Ex-dividend on Monday 14th of June. Great company!
Average price of my holdin…",rt incased holding coke 57 yesterday exdividend monday 14th june gat company average price holdin,neutral,0.0
Check out 1997 Coca-Cola Brand Crystal Santa Claus Figurine #CocaCola https://t.co/je1Bv7kRSu via @eBay,check 1997 cocacola brand crystal santa claus figurine cocacola via,neutral,0.0
"@DropYourNFT Check out mine #Latest #nft for #CocaCola Card Collection 
Far East Madame in the narrow Street during… https://t.co/P4h2cJlUY8",check latest nft cocacola card collection far east madame narrow stet,positive,0.13333333333333333
"Increased my holding in Coke with 57% yesterday. Ex-dividend on Monday 14th of June. Great company!
Average price o… https://t.co/QgEl2k8MKd",incased holding coke 57 yesterday exdividend monday 14th june gat company average price,neutral,0.0
"""Baseball’s Sticky Situation"" by David Waldstein via NYT https://t.co/Nwmw2H2AUd #CocaCola #BrandManagement… https://t.co/VKQT4SKHYc",baseballs sticky situation david waldstein via cocacola brandmanagement,neutral,0.0
Buttered Garlic Shrimp in Sprite... #delicious #tasty #homecooking #homecooked #homemade #shrimp #foodie #cocacola… https://t.co/tckkwRr6on,butted garlic shrimp sprite delicious tasty homecooking homecooked homemade shrimp foodie cocacola,neutral,0.0
Hit me up! #cocacola #CharlotteNC https://t.co/x9ZdeEv0p5,hit cocacola charlottenc,neutral,0.0
"RT @AitchTeaDrinker: That advert for #Innocent drinks, where they trill on about a healthier planet, boils my fucking piss - they're 90% ow…",rt advert innocent drinks whe trill healthier planet boils fucking piss 90 ow,negative,-0.4
"Bring the 😈Red Devils😈 home with Coca-Cola...or support them tonight! 
#matchday⚽️ #DEVILTIME #EURO2020 #BELRU… https://t.co/Pd4Oe0WCUv",bring devils home cocacolaor support tonight matchday deviltime euro2020 belru,neutral,0.0
Does Uber deliver soft drinks #UberEats #cocacola #LateNightTwitter,uber deliver soft drinks ubeats cocacola latenighttwitter,positive,0.1
Do you ever want an ice cold coke cola at 2am😂 but you don’t wanna leave home.  #coke #cocacola #latenightthoughts,ever ice cold coke cola 2am dont wan leave home coke cocacola latenightthoughts,negative,-0.4
Hi.. Sweet $ #Bank #CoinBank #PiggyBank #BabyBear #BuzzLightyear #ChipmunkTreeHouse #CocaCola #SantaClaus… https://t.co/GN7TLyYDfM,hi sweet bank coinbank piggybank babybear buzzlightyear chipmunktehouse cocacola santaclaus,positive,0.35
Hi.. Money.. #Bank #CoinBank #PiggyBank #BabyBear #BuzzLightyear #ChipmunkTreeHouse #CocaCola #SantaClaus… https://t.co/4c0mMhrFAt,hi money bank coinbank piggybank babybear buzzlightyear chipmunktehouse cocacola santaclaus,neutral,0.0
@NickSwagyPYoung #Swagggy LICUOUS ...I MADE YOUR DIN-DIN .   #ENGLISHMUFFINPIZZAS  #SALAD &amp; #COCACOLA 🌬💋💋💋💋💋💋💋 https://t.co/5WLHznRlCt,swagggy licuous made dindin englishmuffinpizzas salad amp cocacola,neutral,0.0
"What f*cking msg is this? 

#cocacola 🖕🏻 https://t.co/PBh4pzWQNu",fcking msg cocacola,neutral,0.0
Check out Coca Cola Classic NHL The Soft Drink Of Hockey Lapel Pin Sealed 1102  https://t.co/wM4ooUMhBI via @eBay #CocaCola #NHL,check coca cola classic nhl soft drink hockey lapel pin sealed 1102 via cocacola nhl,positive,0.13333333333333333
"Coca Cola is releasing a new Hard Lemonade line in Japan called Nomel's.
Available nationwide from 21 June.… https://t.co/4kEtSFBSRF",coca cola leasing new hard lemonade line japan called nomels available nationwide 21 june,negative,-0.07765151515151517
"I don’t know what to think of this?! Lol xD 😖

#tictacs #cocacola #cocacolatictacs https://t.co/e9TkPvtW1F",dont know think lol xd tictacs cocacola cocacolatictacs,positive,0.8
@JoeBudden Imma have u like DAT ..ONCE I GET OFF MY KNEES . 😝😝😝😝🤪🤪🤪🤪... #BUDDAHBUDDENS BABYYY ..I MADE YOUR DIN-DIN… https://t.co/inmPQCTEEu,imma like get knees buddahbuddens babyyy made dindin,neutral,0.0
Walked by the #cocacola museum today. Did a lot today and not enough. #FridayThoughts #FridayMotivation… https://t.co/40vJu4vyc2,walked cocacola museum today lot today enough fridaythoughts fridaymotivation,neutral,0.0
"Only the #decor should #be the #problem 😜😋
#cocacola 😂 https://t.co/kCh41ky6f8",decor problem cocacola,neutral,0.0
"Cheers 😅 

#cheers #cocacola https://t.co/rOZkhSHke5",cheers cheers cocacola,neutral,0.0
"The media’s silence of $xrp vs #sec is really astounding. If #cocacola was being sued by a federal agency, I’m sure… https://t.co/yuh2hpFkHh",medias silence xrp vs sec ally astounding cocacola sued federal agency,negative,-0.1
@KlayThompson @justlivecbd Hiiiiiiiii Klay ....I made u something 2 eat if u were hungry...#EnglishMuffinPizzas… https://t.co/BgQtqwapyj,hiiiiiiiii klay made something 2 eat hungryenglishmuffinpizzas,neutral,0.0
@RogerOverall will confess to being a fan of the diet canned version a few times a week. #cocacola https://t.co/aCkt5gJMfQ,confess fan diet canned version times week cocacola,neutral,0.0
My son is in scouts Canada and every year they build a truck and race it on a track as part of the program. This ye… https://t.co/grcaMpVxKr,scouts canada every year build truck race track part program ye,neutral,0.0
"https://t.co/wK3lybn0ja GEAUX GET CAJUN NATION RED BOTTLE- CAJUN NATION, LOUISIANA #CajunNation #Louisiana #South… https://t.co/rRZ0zRyJJM",geaux get cajun nation bottle cajun nation louisiana cajunnation louisiana south,neutral,0.0
"#iSportConnect's #Brands #eMasterclass to feature #CocaCola &amp; #Safaricom! 

https://t.co/YKwSx7s16M",isportconnects brands emasterclass featu cocacola amp safaricom,neutral,0.0
RT @LiberalsLeaving: #CocaCola not exactly flying off the shelf these days. I wonder why? #BoycottCoke #Coke #CocaColaHatesWhitePeople #BeL…,rt cocacola exactly flying shelf days wonder boycottcoke coke cocacolahateswhitepeople bel,neutral,0.0
@superjude81 @sincespacies @CarbonKnights @SoraxSpace @Sega_Head @plodskitv @The_Top_Loader @AussieGamers12… https://t.co/xlFyNlUMaD,,neutral,0.0
#cocacola you are a racist company and we as family will not buy cocacola anymore. Fools! https://t.co/14ureqNstC,cocacola racist company family buy cocacola anymo fools,neutral,0.0
"Check out Coca-Cola Tray Oval Beautiful Victorian Lady ""Delicious and Refreshing"" Bonnet #CocaCola https://t.co/82o7NouQAz via @eBay",check cocacola tray oval beautiful victorian lady delicious fshing bonnet cocacola via,neutral,0.0
"The #CocaCola logo design was not made from a typeface but was initially prepared using a handwriting style, Spencerian Script.",cocacola logo design made typeface initially ppad using handwriting style spencerian script,neutral,0.0
"@DiverseNftArt Fantastic my Card collection can be in? 
Card No. 105 from #cocacola Card Collection, Far East Madam… https://t.co/mRZrKIl98A",fantastic card collection card 105 cocacola card collection far east madam,positive,0.1
"@luluixixix This is mine 😉
Card No. 105 from #cocacola Card Collection, Far East Madame in the narrow Street during… https://t.co/lOzcPk4Mw1",card 105 cocacola card collection far east madame narrow stet,negative,-0.05
"@DropYourNFT Card No. 105 from #cocacola Card Collection, Far East Madame in the narrow Street during muggy and stu… https://t.co/i54GRysEzz",card 105 cocacola card collection far east madame narrow stet muggy stu,negative,-0.05
#Breaking Coca-Cola is buying everyone in the U.S. a Coke https://t.co/RF90EkhBx2 #cocacola #US,baking cocacola buying everyone us coke cocacola us,neutral,0.0
"RT @MerchOnline1: Celebrate this year’s long anticipated Euros in style this weekend! Choose from our range of retro t-shirts, sweatshirts,…",rt celebrate years long anticipated euros style weekend choose range tro tshirts sweatshirts,negative,-0.05
"Check out Coca Cola Belt Buckle Vintage Brass with Patina 4"" x 2.5"" Coca-Cola Collectible #cocacola  https://t.co/88WK5g3H5l via @eBay",check coca cola belt buckle vintage brass patina 4 x 25 cocacola collectible cocacola via,neutral,0.0
"PRICE DROP!

Vintage 1993 7"" Plush Stuffed Official Coca Cola Polar Bear Cub
#Vintage #1990s #Plush #Stuffed… https://t.co/9zU1wBuBiF",price drop vintage 1993 7 plush stuffed official coca cola polar bear cub vintage 1990s plush stuffed,negative,-0.08333333333333333
"RT @KnotSimple: Coca Cola 75th Anniversary Belt Buckle https://t.co/TqTe8p8T7b via @Etsy

#FreeShipping On All Items Store Wide

#Coke #Coc…",rt coca cola 75th anniversary belt buckle via feshipping items wide coke coc,negative,-0.1
"That advert for #Innocent drinks, where they trill on about a healthier planet, boils my fucking piss - they're 90%… https://t.co/fcvwVJAkuW",advert innocent drinks whe trill healthier planet boils fucking piss 90,negative,-0.4
"#CocaCola #California Raspberry #Georgia Peach 
https://t.co/hKWEv9dELt",cocacola california raspberry georgia peach,neutral,0.0
"Say hello to our new personal lines #Insurance Specialist, Shari Barnes! #MosaicIA is excited to have you in the… https://t.co/R4PstVwp4D",say hello new personal lines insurance specialist shari barnes mosaicia excited,positive,0.13636363636363635
Check out Vintage Coca-Cola 1972 Memorabilia Metal Oval Serving Tray 1914 Betty Girl  #CocaCola https://t.co/wM40piMmkb via @eBay,check vintage cocacola 1972 memorabilia metal oval serving tray 1914 betty girl cocacola via,neutral,0.0
So I took out my @officialhornby #hornby @cocacola #cocacola #christmastrainset earlier &amp; used the tracks and power… https://t.co/agI7qjbQjY,took hornby cocacola christmastrainset earlier amp used tracks power,neutral,0.0
"RT @Prof_Chadwick: Keep watching the signage...

#UefaEuro2020 

@Fire_and_Skill @ConversationUK 

https://t.co/5Or5t2q6Ap

#TikTok #Hisens…",rt keep watching signage uefaeuro2020 tiktok hisens,neutral,0.0
I like marvel as much as the next guy. But if Loki brings back Josta cola I’m not going to be happy #Loki #josta #cocacola #coke,like marvel much next guy loki brings back cola going happy loki cocacola coke,neutral,0.0
Check out 1990 Coca-Cola 1918 Girls At The Seashore Coke Soda Round Metal Serving Tray #CocaCola https://t.co/Jx3zPEEtlM via @eBay,check 1990 cocacola 1918 girls seasho coke soda round metal serving tray cocacola via,negative,-0.2
"Keep watching the signage...

#UefaEuro2020 

@Fire_and_Skill @ConversationUK 

https://t.co/5Or5t2q6Ap

#TikTok… https://t.co/6UkGgoB8eO",keep watching signage uefaeuro2020 tiktok,neutral,0.0
"#Twitter 👇
• 𝐅𝐞𝐚𝐭𝐮𝐫𝐢𝐧𝐠 𝐁𝐲 : 🎉 @instahotmodels
• In Frame : 👰  @sweetspice420 

#CocaCola 😋🔥 https://t.co/Y6Tyk2xq22",twitter 𝐅𝐞𝐚𝐭𝐮𝐫𝐢𝐧𝐠 𝐁𝐲 frame cocacola,neutral,0.0
Coca-Cola's Former CEO has listed his $8.8M Atlanta mansion for sale. Check out the inside!!… https://t.co/Cf9dGLKtIz,cocacolas former ceo listed 88m atlanta mansion check inside,neutral,0.0
#andreabocelli 's superb rendition of #Nessundorma invokes my earliest football memories... #Italia90 with… https://t.co/dvE4qJo9vp,andabocelli superb ndition nessundorma invokes earliest football memories italia90,positive,1.0
Returning to office work tastes better with our new #cocacola #FreeStyle dispenser offering more then 60 drink choi… https://t.co/Xng69Cglho,turning office work tastes better new cocacola festyle dispenser offering mo 60 drink choi,positive,0.3181818181818182
"RT @Prof_Chadwick: Keep watching the signage, something BIG is going on....

#UefaEuro2020 

@Fire_and_Skill @ConversationUK 

https://t.co…",rt keep watching signage something big going uefaeuro2020,neutral,0.0
Don't buy this shite #cocacola #Wokeism https://t.co/AMC8sMPI5T,dont buy shite cocacola wokeism,neutral,0.0
"Dear #CocaCola ... everything tastes better in returnable glass bottles, so please end #PlasticPollution and… https://t.co/YsWGamir03",dear cocacola everything tastes better turnable glass bottles please plasticpollution,positive,0.5
"Any favourite colours?
Choose your favourite style.
Paintings by Mr Danila Incze.
.
#iartcafe #abcvisuals #nft… https://t.co/OS9qX1tGA3",favourite colours choose favourite style paintings mr danila incze iartcafe abcvisuals nft,neutral,0.0
"We are celebrating the start of the Euro 2020 with Panini, Coca-cola and Heineken!!! Soooo Happy!!! 😄🎊🎉👏⚽🥅
#uefa… https://t.co/Eh4eawnmGu",celebrating start euro 2020 panini cocacola heineken soooo happy uefa,neutral,0.0
Did you know? The only countries in the world where Coca-Cola is not sold are North Korea and Cuba! This is because… https://t.co/rCwmY1PM2B,know countries world whe cocacola sold north koa cuba,neutral,0.0
RT @NewsMeter_In: Do not click on viral Coca-Cola welfare fund lottery link; it's a scam #CocaColawelfarefund #CocaCola #FactCheck https://…,rt click viral cocacola welfa fund lottery link scam cocacolawelfafund cocacola factcheck,neutral,0.0
"#Environment
Combating the #plasticmenace for the good of us all!
Earth Island Sues Coca-Cola Over Greenwashing  Cl… https://t.co/oum9TEoDs4",environment combating plasticmenace good us earth island sues cocacola genwashing cl,positive,0.7
"Convenience and comfort. #GirlyGoGarter
.
.
.
#denim #cocacola #convenience #comfort #girlygogarter #ggg… https://t.co/7QwBeRKJ6f",convenience comfort girlygogarter denim cocacola convenience comfort girlygogarter ggg,neutral,0.0
I have been #cocacola product free for about 4 months now! https://t.co/riqktqIOl2,cocacola product fe 4 months,neutral,0.0
Do not click on viral Coca-Cola welfare fund lottery link; it's a scam #CocaColawelfarefund #CocaCola #FactCheck https://t.co/cJonLGLsAX,click viral cocacola welfa fund lottery link scam cocacolawelfafund cocacola factcheck,neutral,0.0
"RT @hanonshop: Asics Gel-Quantum 90 TYO x Coca Cola is available to buy ONLINE now!
#hanon #asics #cocacola  
https://t.co/ke7opllggs https…",rt asics gelquantum 90 tyo x coca cola available buy online hanon asics cocacola https,neutral,0.0
"Share with me your memorable coke moments 🥤
°
°
#cocacola #cocacolalover #coke #cokelovers #cocacolalife… https://t.co/QzKdhsQYvw",sha memorable coke moments cocacola cocacolalover coke cokelovers cocacolalife,neutral,0.0
"@GuopeiG Card No. 105 from #cocacola Card Collection, Far East Madame in the narrow Street during muggy and stuffy… https://t.co/e3mzhb9LGC",card 105 cocacola card collection far east madame narrow stet muggy stuffy,negative,-0.05
"If Coca-Cola wants to show it cares about people, climate change and plastic pollution, it will immediately end its… https://t.co/IKuL682lzT",cocacola wants show cas people climate change plastic pollution immediately,neutral,0.0
"That moment before you need to decide what milkshake mix-ins you're gonna get. There's a 1000 possibilities! 🥤
____… https://t.co/JT79jDODq7",moment befo need decide milkshake mixins gon get thes 1000 possibilities ____,neutral,0.0
«Bring En Hei 2021» is OUT NOW! 📣 There will be no better soundtrack for you to support your team at this @euro2020… https://t.co/8d9TRsM6VX,bring 2021 better soundtrack support team,positive,0.5
"destroying #capitalism by #drinking it all. #ZIZEK on fire 🔥
#cocacola #Žižek https://t.co/lazj5fSQmr",destroying capitalism drinking zizek cocacola žižek,negative,-0.2
"RT @henrysoderlund: Men of the 133rd Field Artillery Battalion enjoy Cokes on the front, March 17, 1944

#photography #yeolde #wwii #cocaco…",rt 133rd field artillery battalion enjoy cokes front march 17 1944 photography yeolde wwii cocaco,positive,0.4
"#Takeaway food and drink litter dominates #ocean #plastic , study shows #CocaCola #McDonald #pollution #environment  https://t.co/FrnPk5Fpiy",takeaway food drink litter dominates ocean plastic study shows cocacola mcdonald pollution environment,neutral,0.0
Legit this is a gamechanger. Absolute boss. @CocaCola #cocacola https://t.co/EgBXq1LK5L,legit gamechanger absolute boss cocacola,neutral,0.0
"RT @DeeMeanz: This really made me laugh... 😁🤣

#CocaCola 🤣🤣🤣🤣🤣 https://t.co/vPLYZOKCzF",rt ally made laugh cocacola,positive,0.3
"I ordered a #CocaCola at #McDonalds on June 12, 2021 and it was #Awesome. #Florida #June #June2021 #Spring… https://t.co/IU4AI08ufR",orded cocacola mcdonalds june 12 2021 awesome florida june june2021 spring,neutral,0.0
"RT @Thermocene: 1915 Coca-Cola bottles found #mudlarking in St. Joseph river. Root bottles produced in Terre Haute, IN, with 6.5 oz of #coc…",rt 1915 cocacola bottles found mudlarking st joseph river root bottles produced haute 65 oz coc,neutral,0.0
"EVERYONE SHUT THE FUCK UP MEET NESTOR 

#art #canart #cocacola #littleman https://t.co/boajtwP8M8",everyone shut fuck meet nestor art canart cocacola littleman,negative,-0.4
@CocaCola how often does this happen? I’m intrigued. #cocacola #clearcoke #saywhat https://t.co/StWXndElUY,often happen intrigued cocacola clearcoke saywhat,neutral,0.0
"#CocaCola aims to collect 500MT of #PlasticWaste in #Muntinlupa

@CocaColaPH
#PBSP Philippine Business for Social P… https://t.co/exutwOaWVQ",cocacola aims collect 500mt plasticwaste muntinlupa pbsp philippine business social p,positive,0.03333333333333333
@1800SushiForMe Corporations will buy $UBT to get baselined into blockchain services saving them millions of dollar… https://t.co/qtoA70s4rX,corporations buy ubt get baselined blockchain services saving millions dollar,neutral,0.0
Eating rolled #tortillachips &amp; drinking  #CocaCola while watching #UTAHvsLAC. #NBAPlayoffs https://t.co/2Ze06Jucdb,eating rolled tortillachips amp drinking cocacola watching utahvslac nbaplayoffs,neutral,0.0
"This really made me laugh... 😁🤣

#CocaCola 🤣🤣🤣🤣🤣 https://t.co/vPLYZOKCzF",ally made laugh cocacola,positive,0.3
#HollyHobbie #CocaCola Glass Happiest Holidays 1982 https://t.co/5ooUOlyk8N https://t.co/BWaccxJ5xO,hollyhobbie cocacola glass happiest holidays 1982,neutral,0.0
Sign up for a free #cocacola this summer. #Coke https://t.co/x63JYANGR5 https://t.co/ijBZXqWN61,sign fe cocacola summer coke,neutral,0.0
"Here's the correct link for the free #Coke sign up. 

https://t.co/0DwCrJpGc3

#CocaCola is buying everyone in the… https://t.co/aOKjAVXuaZ",hes corct link fe coke sign cocacola buying everyone,neutral,0.0
i lust made this End Corruption Coca-Cola style design check it out here --&gt; https://t.co/iU6R6GjJXO… https://t.co/5HtLjzp26E,lust made corruption cocacola style design check gt,negative,-0.5
Jet blue doesn’t serve Diet Coke anymore! #dietcoke #jetblue #cocacola #nocokepepsi,jet blue doesnt serve diet coke anymo dietcoke jetblue cocacola nocokepepsi,neutral,0.0
"Taste The Feeling with @motfrais 
Promotion only valid for the country of Chile.
#cocacola https://t.co/X0EDn6RfUR",taste feeling promotion valid country chile cocacola,neutral,0.0
"#cocacola = no makkah no Mohammed.. #Muslims Give it up, please. #Upsidedown https://t.co/yIoIDjmvHN",cocacola makkah mohammed muslims give please upsidedown,neutral,0.0
The coolest thing my 8 year old daughter has taught me yet. Contact free pouring!!! Not only do I have a choice of… https://t.co/W0B4xjz2qO,coolest thing 8 year old daughter taught yet contact fe pouring choice,positive,0.1
We are interested to sell @CocaCola -and @pepsi products from our upcoming grocery store in Dhanbad.If You can help… https://t.co/vcPQnA7ZL5,intested sell products upcoming grocery dhanbadif help,neutral,0.0
"🤨🧐🤬F(_)€|&lt;   0 F F 🤬😠😳
#cocacola and your #racist can !  #boycott #racism
https://t.co/L3YsA9Utey https://t.co/xKGlr6bW9h",f_lt 0 f f cocacola racist boycott racism,neutral,0.0
"Even Santa got his second vaccine!
@CocaCola #yqrCocaColaSanta
#StickItToCOVID 
@PharmaChoice #cocacola https://t.co/DMwpu5sNMV",even santa got second vaccine yqrcocacolasanta stickittocovid cocacola,neutral,0.0
gumball machine candy machine Coca cola Coke memorabilia vintage restored Acorn machine glass globe man cave bar gi… https://t.co/XOuULigxgU,gumball machine candy machine coca cola coke memorabilia vintage stod acorn machine glass globe cave bar gi,neutral,0.0
"1915 Coca-Cola bottles found #mudlarking in St. Joseph river. Root bottles produced in Terre Haute, IN, with 6.5 oz… https://t.co/4c9rznWg6i",1915 cocacola bottles found mudlarking st joseph river root bottles produced haute 65 oz,neutral,0.0
#cocacola #killercoke all over again https://t.co/khCpv5Zr15,cocacola killercoke,neutral,0.0
There’s nothing in this world that feels better than opening a freezing cold Coca Cola at work when it’s 96 Fahrenh… https://t.co/YJzs0kXIUc,thes nothing world feels better opening fezing cold coca cola work 96 fahnh,negative,-0.033333333333333326
@CocaCola Not a big pop drinker but I prefer @pepsi now. Was a @CocaCola drinker. I have educated myself in every p… https://t.co/AxVVQ3MM8y,big pop drinker pfer drinker educated every p,neutral,0.0
Just in case you wondered we do non-alcoholic beer too! Just download Youngsontap app to see our non alcoholic soft… https://t.co/JAk3QX4gnA,case wonded nonalcoholic beer download youngsontap app see alcoholic soft,positive,0.1
"#cats #cocacola 
https://t.co/heCaGnMFsS
#iFunny
Your brother @CokeZeroCat ?",cats cocacola ifunny brother,neutral,0.0
RT @simplyshay: Check out Vintage Coca Cola Checkerboard Three Glasses #CocaCola https://t.co/mOSlHT5JRi via @eBay,rt check vintage coca cola checkerboard glasses cocacola via,neutral,0.0
RT @simplyshay: Check out Vintage Set of 6 Coca Cola Glasses Women Holding Coke Bottle #CocaCola https://t.co/BtrwlT6Pv9 via @eBay,rt check vintage set 6 coca cola glasses women holding coke bottle cocacola via,neutral,0.0
RT @Grocerant: Pepsi Pairing Pepsi Beverages with Food #BeverageSales #Restaurants #Branding #Foodservice #Grocerant #Tableservice #Takeout…,rt pepsi pairing pepsi beverages food beveragesales staurants branding foodservice grocerant tableservice takeout,neutral,0.0
Pepsi Pairing Pepsi Beverages with Food #BeverageSales #Restaurants #Branding #Foodservice #Grocerant #Tableservice… https://t.co/aYK7xDmNnG,pepsi pairing pepsi beverages food beveragesales staurants branding foodservice grocerant tableservice,neutral,0.0
"Various – Things Go Better With Coke: Sixties Coca-Cola Commercials 1965-'69 Pop Rock, Funk/Soul Radio Promotion… https://t.co/QMY0UJZu9f",various things go better coke sixties cocacola commercials 196569 pop rock funksoul radio promotion,positive,0.5
Check out Vintage Coca Cola Checkerboard Three Glasses #CocaCola https://t.co/mOSlHT5JRi via @eBay,check vintage coca cola checkerboard glasses cocacola via,neutral,0.0
