tweets,clean_tweets,sentiment,score
"Cola or water? What's #yourchoize for long drives? Comment below!
.
.
.
#mychoize #mychoize #unlimitedkilometers… https://t.co/DVzvVgwHim",cola water whats yourchoize long drives comment mychoize mychoize unlimitedkilometers,negative,-0.05
"RT @Manshit12: #CocaCola lose $5 billion after @Cristiano 
Moves coke bottle out of camera frame in his latest press conference. 

Elon mus…",rt cocacola lose 5 billion moves coke bottle camera frame latest pss confence elon mus,positive,0.5
"paul pogba earns #Heineken 1 billion dollars  Cristiano Ronaldo cost #CocaCola to lose 4 billion dollars. 
   Econo… https://t.co/szY22vmnVc",paul pogba earns heineken 1 billion dollars cristiano ronaldo cost cocacola lose 4 billion dollars econo,neutral,0.0
"What do you think?
Will this impact Coca-Cola's Brand Equity?

#cocacola #ronaldo #cristianoronaldo #branding… https://t.co/5SFacAGcNd",think impact cocacolas brand equity cocacola ronaldo cristianoronaldo branding,neutral,0.0
Offending Hungary politicians because of a rainbow... Or when LBGTQ doesn't create enough money so you don't even c… https://t.co/CqWCuDSVUw,offending hungary politicians rainbow lbgtq doesnt cate enough money dont even,neutral,0.0
"Coca-Cola: Palestine is offensive. Israel is kosher.

https://t.co/ODQReJQkBy

#Palestine #FreePalestine… https://t.co/I7ffEhMOL2",cocacola palestine offensive israel kosher palestine fepalestine,neutral,0.0
I could get used to this…Coca Cola in a glass bottle overlooking a beautiful view from the balcony.  A few minutes… https://t.co/fN498SXHKk,could get used thiscoca cola glass bottle overlooking beautiful view balcony minutes,neutral,0.0
"RT @harishbijoor: iWRITE:After Ronaldo&amp;Coke,Pogba&amp;Heineken &amp; Locatelli&amp;Coke, time for brands to think not #BrandEndorser but #BrandMascot!…",rt iwriteafter ronaldoampcokepogbaampheineken amp locatelliampcoke time brands think brandendorser brandmascot,neutral,0.0
@svtnyheter What do you think as sponsors - is it something you stand for or do you agree with Uefa and Hungary's p… https://t.co/QpG55vy5Db,think sponsors something stand age uefa hungarys p,neutral,0.0
"Haa, that's fine
#Ronaldo #CocaCola 

#Trending #RedBull #Momentmarketing #CocaColaRonaldo #CristianoRonaldo https://t.co/7jdwjDh8Jj",haa thats fine ronaldo cocacola tnding dbull momentmarketing cocacolaronaldo cristianoronaldo,positive,0.4166666666666667
RT @wallacemick: Things weren't looking good for #Russia Manager Stanislov Cherchesov from the moment he drank that #CocaCola shite... http…,rt things went looking good russia manager stanislov cherchesov moment drank cocacola shite http,positive,0.7
@narendramodi @LinkedIn #CristianoRonaldo's move is always right &amp; perfect. Just watch the video &amp; reply on this.… https://t.co/383ZNnxxcF,cristianoronaldos move always right amp perfect watch video amp ply,positive,0.6428571428571428
So sad! Tried the #newtaste of #cocacolazero #cocacola It tastes like water with a scent of sugar substitute. Reall… https://t.co/OtGYYwZbiY,sad tried newtaste cocacolazero cocacola tastes like water scent sugar substitute,negative,-0.5
"1 day left until our Coca Cola Trade Day 🥳

Pop into our depot tomorrow and get a FREE case of Monster Loco when yo… https://t.co/HzLzYL8Ue9",1 day left coca cola trade day pop depot tomorrow get fe case monster loco,neutral,0.0
RT @bearwitness2019: https://t.co/gfkQfUm8WJ let’s not forget #CocaCola’s track record,rt lets forget cocacolas track cord,neutral,0.0
"A fantastic bit of reactive marketing from @IKEACanada. 👏 

The new water bottle product line is a clear reference… https://t.co/ZBNuHLrifa",fantastic bit active marketing new water bottle product line clear fence,positive,0.1181818181818182
Amazing what can fit into a small box 📦 love this #cocacola #floorlamp https://t.co/tsVhglw0sL,amazing fit small box love cocacola floorlamp,positive,0.21666666666666667
"@tha_rami @CocaCola What fun #BorisJohnson can have sending his colleagues his messages of ""full confidence"" on a c… https://t.co/BTy4DR1am3",fun borisjohnson sending colleagues messages full confidence,positive,0.32499999999999996
"RT @Scroobiuspipyo: Thou shalt not buy Coca Cola products.

Sent by Callum Parish.
#euros #ronaldo #cocacola #europeanchampionship https://…",rt thou shalt buy coca cola products sent callum parish euros ronaldo cocacola europeanchampionship,neutral,0.0
"RT @abbzorb: Protein is good for health 👀

#abbzorbnutrition #cristianoronaldo #ronaldomemes #cocacola #protein #abbzorb #bodybuilding http…",rt protein good health abbzorbnutrition cristianoronaldo ronaldomemes cocacola protein abbzorb bodybuilding http,positive,0.7
#CocaCola marketing team after seeing #Ronaldo drinking water. https://t.co/RSsSph8bsp,cocacola marketing team seeing ronaldo drinking water,neutral,0.0
"Recovering the losses
@CocaCola
@CocaColaCo @Cristiano

#CocaColaRonaldo #cocacola #ronaldococacola #COVID19 #Covid… https://t.co/Ev71FfCUKn",covering losses cocacolaronaldo cocacola ronaldococacola covid19 covid,neutral,0.0
Smart Businessman Makes Smart Choice Choose Social Media Marketing over Traditional Pamphlet &amp; posters Be Wise Choo… https://t.co/f3Pt7F0yHt,smart businessman makes smart choice choose social media marketing traditional pamphlet amp posters wise choo,positive,0.29047619047619044
New #CocaCola hoodie from @Primark https://t.co/rTkyS1g7gK,new cocacola hoodie,positive,0.13636363636363635
"RT @nidhichangani: #CocaCola
Trump - I was the one, who used to move market on my one tweet 

Elon Musk - I move crypto market with one twe…",rt cocacola trump used move market tweet elon musk move crypto market twe,neutral,0.0
RT @Wilkinson_Peter: Embarrasing way #Euros have succumbed to #CocaCola product placing bottles at #Euros media interviews. Well done #Rona…,rt embarrasing way euros succumbed cocacola product placing bottles euros media interviews well done rona,neutral,0.0
https://t.co/gfkQfUm8WJ let’s not forget #CocaCola’s track record,lets forget cocacolas track cord,neutral,0.0
How IKEA Canada pushed the envelope by announcing the Cristiano range of reusable Water Bottles right after Ronaldo… https://t.co/gWUonUgNAM,ikea canada pushed envelope announcing cristiano range usable water bottles right ronaldo,positive,0.2857142857142857
"And if we boycott #UEFA @UEFA &amp; their #sponsors a while

#heineken
#Booking @Booking
#CocaCola @AccountCocaCola
Chi… https://t.co/zORsc2PESV",boycott uefa amp sponsors heineken booking cocacola,neutral,0.0
"So I tried this, and indeed Mohammad (any recognised spelling) is deemed “offensive”. So I tried some other names.… https://t.co/PJZGJJzeAc",tried indeed mohammad cognised spelling deemed offensive tried names,neutral,0.0
"RT @THBstreetwear: Ikeas new reusable water bottle christened ‘Cristiano’. Clearly labeled as being ‘for water only’ 😏

#cocacola #itsthere…",rt ikeas new usable water bottle christened cristiano clearly labeled water cocacola itsthe,positive,0.13636363636363635
"Last week Ronaldo broke the internet by removing two coca-cola bottles from his vicinity in favour of water. 
This… https://t.co/6n6kS7C9Bl",last week ronaldo broke internet moving two cocacola bottles vicinity favour water,neutral,0.0
Morgan Stanley about Coca Cola :https://t.co/yYSzOomg6I #CocaCola #morganstanley #investing #finance #usa #WallStreet,morgan stanley coca cola cocacola morganstanley investing finance usa wallstet,neutral,0.0
Did Ronaldo moving the Coke bottles and shouting Agua (Portuguese for water) in his press conference cause a $4Bn l… https://t.co/c1V6F1JSUR,ronaldo moving coke bottles shouting agua portuguese water pss confence cause 4bn,neutral,0.0
"Ikeas new reusable water bottle christened ‘Cristiano’. Clearly labeled as being ‘for water only’ 😏

#cocacola… https://t.co/3g8m029db2",ikeas new usable water bottle christened cristiano clearly labeled water cocacola,positive,0.13636363636363635
"Protein is good for health 👀

#abbzorbnutrition #cristianoronaldo #ronaldomemes #cocacola #protein #abbzorb… https://t.co/Trqw0HZzdR",protein good health abbzorbnutrition cristianoronaldo ronaldomemes cocacola protein abbzorb,positive,0.7
"The rainbow colors 🏳️‍🌈 for diversity are banned in Munich at UEFA Euro 2021 ""for good reasons"". We thank the spons… https://t.co/rUbXWkTPpC",rainbow colors diversity banned munich uefa euro 2021 good asons thank spons,positive,0.7
RT @sulkingtime: thank u #cocacola for helping me express myself https://t.co/d017rwxKst,rt thank cocacola helping expss,neutral,0.0
"Chris Gaja provides insights on Coca Cola in 2021 on @Nasdaq
https://t.co/rmarGEpAtA
#CocaCola #stocks",chris gaja provides insights coca cola 2021 cocacola stocks,neutral,0.0
thank u #cocacola for helping me express myself https://t.co/d017rwxKst,thank cocacola helping expss,neutral,0.0
RT @abbaomnibus: Forty years ago this month Coca-Cola Japan issued a range of singles and albums as prizes in a competition. See the whole…,rt forty years ago month cocacola japan issued range singles albums prizes competition see whole,positive,0.2
Drink #Water not #CocaCola https://t.co/YuNz4Oqrzy,drink water cocacola,neutral,0.0
So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/zhP8zsFDBE,good sha check items loving poshmark fashion style shopmycloset,positive,0.6
"RT @BupPakistan: BOYCOTT US PRODUCT PAKISTAN 
#Cocacola #USProducts #Boycottusproducts
#Palestine #likes #like #follow #likeforlikes #insta…",rt boycott us product pakistan cocacola usproducts boycottusproducts palestine likes like follow likeforlikes insta,neutral,0.0
"#Pepsi or #CocaCola? Don’t give me that sugar is a drug crap!
.
.
.
Because I already know it is!
.
@lakshsingh__… https://t.co/qqPB5V3rOC",pepsi cocacola dont give sugar crap alady know,negative,-0.8
"This is so funny 😂😂
#ronaldoeffect #CocaCola #INDvNZ 
https://t.co/Po6T8nJCc7",funny ronaldoeffect cocacola indvnz,neutral,0.0
"When you order glass of water,
But they bring a #CocaCola
#INDvNZ #ICCWTCFinal https://t.co/SxfuxMgqyP",order glass water bring cocacola indvnz iccwtcfinal,neutral,0.0
"RT @Pedro_merit: JUST IN
Foreign used 
2008 highlander 
Fullest option 
6.650
#Jada #TwitterBan #Ramos #CocaCola #WillSmith #Igbos #HalaMad…",rt foign used 2008 highlander fullest option 6650 jada twitterban ramos cocacola willsmith igbos halamad,neutral,0.0
"RT @Islamchannel: Coca-Cola has come under fire online as its new personalised label tool allows ""Israel"", ""Nazis"", but not ""Palestine"" or…",rt cocacola online new personalised label tool allows israel nazis palestine,positive,0.13636363636363635
"RT @MrEricCrump: Insider threat at Coca-Cola with trade secrets intended to be passed to a company in China.

https://t.co/oOYcWHoTJo
#foll…",rt insider cocacola trade sects intended passed company china foll,neutral,0.0
Insider threat at Coca-Cola with trade secrets intended to be passed to a company in China.… https://t.co/1Tb2hXUEcB,insider cocacola trade sects intended passed company china,neutral,0.0
"BOYCOTT US PRODUCT PAKISTAN 
#Cocacola #USProducts #Boycottusproducts
#Palestine #likes #like #follow #likeforlikes… https://t.co/6LKhvLJv99",boycott us product pakistan cocacola usproducts boycottusproducts palestine likes like follow likeforlikes,neutral,0.0
Move the “ball” not the “bottle”! #CocaCola #christianoronaldo,move ball bottle cocacola christianoronaldo,neutral,0.0
"* Which one #NFT boom

** fans token, footbalz, art, music, idol or 

*** #CocaCola  #CR7 meme 🧐

$btc #bitcoin https://t.co/4FLDPrXcQI",nft boom fans token footbalz art music idol cocacola cr7 meme btc bitcoin,neutral,0.0
"Io non mi stupisco più.

A new tool from #CocaCola which allows people to personalize their own glass bottles has c… https://t.co/Kjf6RsuxeG",stupisco new tool cocacola allows people personalize glass bottles,positive,0.13636363636363635
Dont throw your drink cans out of your window.#dontbeatosser #CocaCola #lowloader #highwaysengland #englandhighways https://t.co/11YLJGj0W7,dont throw drink cans windowdontbeatosser cocacola lowloader highwaysengland englandhighways,neutral,0.0
RT @ildelima6: The best way to enjoy a @ChampionsLeague win  @CocaCola 😉🥤⚽️🇦🇩👴🏻😂😂 #andorra #MakingHistory #cocacola #thesecret #GuinnessWor…,rt best way enjoy win andorra makinghistory cocacola thesect guinnesswor,positive,0.7333333333333334
"RT @DirectionWeight: Are you a shake or pudding person? 

Our products are consistently raked among the most delicious on the market. 

#we…",rt shake pudding person products consistently raked among delicious market,neutral,0.0
"RT @1xbet_Campany: Join #1XBET today and enjoy a 1st deposit bonus of 200%

https://t.co/x0v9fWQsTb
Promo code 👉5050

#Football #teamparieu…",rt join 1xbet today enjoy 1st deposit bonus 200 promo code 5050 football teamparieu,positive,0.4
RT @Manas10986962: I purchased this Thumbs up bottle in vasai. It's a seal pack bottle and I am really shocked. Don't have any clue what is…,rt purchased thumbs bottle vasai seal pack bottle ally shocked dont clue,neutral,0.0
"RT @FreeWeb4SDGs: Africa is at the forefront of the fight against #plasticpollution, but #CocaCola is holding us back - while also aggravat…",rt africa fofront fight plasticpollution cocacola holding us back aggravat,neutral,0.0
I purchased this Thumbs up bottle in vasai. It's a seal pack bottle and I am really shocked. Don't have any clue wh… https://t.co/ryWvlgxnr4,purchased thumbs bottle vasai seal pack bottle ally shocked dont clue wh,neutral,0.0
"RT @yasmine_bloom_: In our throw-away culture, plastic packaging makes up nearly 50% of global plastic waste - and it's often discarded wit…",rt throwaway cultu plastic packaging makes nearly 50 global plastic waste often discarded wit,neutral,0.0
Their appetite for idiocy is insatiable. Like moths to a flame. Look at this insanity #CocaCola https://t.co/9fcLQeWwCF,appetite idiocy insatiable like moths flame look insanity cocacola,neutral,0.0
"RT @CottageCindy: Check out Vtg. 1973 Coca Cola Serving Tray Flapper Girl 1925 Coke Advertisement 13"" x 10""  https://t.co/V4A8PZOt45 via @e…",rt check vtg 1973 coca cola serving tray flapper girl 1925 coke advertisement 13 x 10 via,neutral,0.0
"RT @savageivert_rsa: WENT HARD ON THIS DANCE MOVES 😭🇿🇦🔥
@blxckie___  &amp; @Nasty_CSA
Tweet🙏

#جرير_تروج_للكفر #مقاطعه_مكتبه_جرير #SwaraBhasker…",rt went hard dance moves amp tweet جرير_تروج_للكفر مقاطعه_مكتبه_جرير swarabhasker,negative,-0.2916666666666667
"#CocaCola value dropped when @Cristiano removed 2 bottles from the table. What if come GE15, when Rakyat remove… https://t.co/AvqnPA7UoN",cocacola value dropped moved 2 bottles table ge15 rakyat move,neutral,0.0
"Join #1XBET today and enjoy a 1st deposit bonus of 200%

https://t.co/x0v9fWQsTb
Promo code 👉5050

#Football… https://t.co/kHWKLKrjHy",join 1xbet today enjoy 1st deposit bonus 200 promo code 5050 football,positive,0.4
Harry #Kane doesn’t move #CocaCola bottles during press conference after #Ronaldo’s outburst sees firm lose $4BN in… https://t.co/GEiFurnNoO,harry kane doesnt move cocacola bottles pss confence ronaldos outburst sees firm lose 4bn,negative,-0.2
"Coca Cola Trade Day is now LIVE 

Get a FREE CASE of Monster Mango Loco when you buy any 5 330ml Coke Zero, Fanta,… https://t.co/951eTuVM39",coca cola trade day live get fe case monster mango loco buy 5 330ml coke zero fanta,positive,0.13636363636363635
"RT @kapilsaraswat98: Real reason why Ronaldo removed the Coca-Cola bottle.
https://t.co/hUSy9aVtnD

#thekapilsaraswat #ronaldo #CocaCola",rt ason ronaldo moved cocacola bottle thekapilsaraswat ronaldo cocacola,neutral,0.0
Chasing the postman around the house like benny hill. Cute little parcel this morning of #CocaCola worth being half… https://t.co/id4nVX6SPk,chasing postman around house like benny hill cute little parcel morning cocacola worth half,positive,0.21111111111111114
"Coke's stocks went down, but our customer satisfaction won't.
#cocacola #plantmyfruit",cokes stocks went customer satisfaction wont cocacola plantmyfruit,neutral,0.0
"RT @Xrizztina: Is it Coke, Is it Coffee? YES #CocaCola https://t.co/4BVU9PwcYc",rt coke coffee yes cocacola,neutral,0.0
"RT @ZeeNewsEnglish: When #ViratKohli refused to endorse this beverage giant much before the #CristianoRonaldo 'bottle incident'.

#CocaCola…",rt viratkohli fused endorse beverage giant much befo cristianoronaldo bottle incident cocacola,positive,0.1
"@Cristiano once appeared in @CocaCola ad and @KFC_ES ad during 2000s.
Maybe #coke paid him less and he thought, ""it… https://t.co/PzxVTuilst",appead 2000s maybe coke paid less thought,negative,-0.16666666666666666
"@CocaCola Banff ,,I have never been out of Wv never a vacation &amp; I think this is such a beautiful place and a fanta… https://t.co/1M1yu5zb1h",banff never wv never vacation amp think beautiful place fanta,neutral,0.0
"Whoa, major WHAT THE FUÇK!? #Coke #CocaCola https://t.co/vdTa37oVxW",whoa major fuçk coke cocacola,positive,0.0625
"Ain't never gonna break my pride,  can't nobody #HODL #DOGE down,  Its  got to keep on moving! #CocaCola #android11… https://t.co/vWayi9YCT2",aint never gon bak pride cant nobody hodl doge got keep moving cocacola android11,neutral,0.0
RIP COKE #cocacola #memes #christianoronaldo https://t.co/ynYIjx3Vxq https://t.co/SO8wtT2JVA,rip coke cocacola memes christianoronaldo,neutral,0.0
Coca-Cola to double spending on minority-owned media and ramp up empowerment initiatives #dnarecruit #CocaCola… https://t.co/aWq4AR5NpX,cocacola double spending minorityowned media ramp empowerment initiatives dnacruit cocacola,neutral,0.0
"Even Ronaldo can take Zapak Churna with water 😂
.
.
.
.
.
#Ronaldo #ronaldococacola #ronaldoeffect #Ronaldoday… https://t.co/jCGDYEUioW",even ronaldo zapak churna water ronaldo ronaldococacola ronaldoeffect ronaldoday,neutral,0.0
"RT @subversionarts: Inspired by the iconic shot of Naomi Campbell photographed by Ellen Von Unwerth, @g.r.a.z.i.e has worked her magic agai…",rt inspid iconic shot naomi campbell photographed unwerth razie worked magic agai,positive,0.5
"RT @RAJIV_DIXIT_JI_: Cristiano Ronaldo : A European who caused crores of damage to Coca Cola.

Rajiv Dixit Ji : The Indian who destroyed th…",rt cristiano ronaldo european caused cros damage coca cola rajiv dixit indian destroyed th,negative,-0.1
"Sometimes advertisement gone wrong. 😂😂
#Ronaldo #CristianoRonaldo 
#CocaCola #shareprice #Fallout https://t.co/VDE9I27dbp",sometimes advertisement gone wrong ronaldo cristianoronaldo cocacola shaprice fallout,negative,-0.5
"RT @ali_hamza_02: Real Influencer be like!😂
Cristiano Ronaldo's gesture caused $4 billion loss of Coca Cola Company by wiping out two coca…",rt influencer like cristiano ronaldos gestu caused 4 billion loss coca cola company wiping two coca,neutral,0.0
RT @Social_Samosa: How IKEA Canada pushed the envelope by announcing the Cristiano range of reusable Water Bottles right after Ronaldo Coca…,rt ikea canada pushed envelope announcing cristiano range usable water bottles right ronaldo coca,positive,0.2857142857142857
"CSD EID-UL-FITR MELA, Balloting Results !!!
Congrats To The #Lucky Winners &amp; Participants!
Share|Like|Follow #CSD P… https://t.co/kr9qpeyKA2",csd eidulfitr mela balloting sults congrats lucky winners amp participants shalikefollow csd p,neutral,0.0
I just dont get why people drink #cocacola,dont get people drink cocacola,neutral,0.0
Don't you just hate it when people who actually know what the f they are talking about inject a dose of reality int… https://t.co/9ISTffF44U,dont hate people actually know f talking inject dose ality int,negative,-0.4
"RT @ThinkTank_UK: Could Ronaldo move the Monster? Whether it’s Hydro or water, make sure you hydrate today! 😈💧⚽️
#nationalhydrationday #ron…",rt could ronaldo move monster whether hydro water make hydrate today nationalhydrationday ron,neutral,0.0
When #ViratKohli refused to endorse this beverage giant much before the #CristianoRonaldo 'bottle incident'.… https://t.co/UShzpZPhsr,viratkohli fused endorse beverage giant much befo cristianoronaldo bottle incident,positive,0.1
"Could Ronaldo move the Monster? Whether it’s Hydro or water, make sure you hydrate today! 😈💧⚽️… https://t.co/LMzY6JUj4k",could ronaldo move monster whether hydro water make hydrate today,neutral,0.0
"Why this kolaveri Ronaldo sir? 
#CocaCola #Ronaldo #EURO2020 
#Darbar #Vadivelu #vadivelu #sharemarket #bancoke https://t.co/j8gii2WJVn",kolaveri ronaldo sir cocacola ronaldo euro2020 darbar vadivelu vadivelu shamarket bancoke,neutral,0.0
@eToro Actively funny considering how #CocaCola pushes a nation’s population out of the way taking over precious cl… https://t.co/rg55lqlzCb,actively funny considering cocacola pushes nations population way taking pcious cl,neutral,0.0
"RT @sethiipk: Real reason of  #boycottCocaCola
#CocaCola 
#ronaldococacola https://t.co/P2pwTn64Ez",rt ason boycottcocacola cocacola ronaldococacola,neutral,0.0
"RT @HeritageTimesIN: A newspaper advertisement of soft drink, Thums Up, featuring legendary Pakistani all-rounder &amp; present Prime Minister,…",rt newspaper advertisement soft drink thums featuring legendary pakistani allrounder amp psent prime minister,positive,0.1
"Viva Cristiano!

Gravitas: Ronaldo takes the fizz out of Coke https://t.co/2DdZrNsQ57 via @YouTube
#CocaCola… https://t.co/5i5f8LHNBp",viva cristiano gravitas ronaldo takes fizz coke via cocacola,neutral,0.0
"Michael aka The Miz is one of the famous #WWE #wrestlers, known for his flamboyant style &amp; equally entertaining mat… https://t.co/6Moq498hIz",michael aka miz famous wwe wstlers known flamboyant style amp equally entertaining mat,neutral,0.0
"By investing in both bottling and distribution operations with two plants, the #CocaCola system is creating direct… https://t.co/LMChBqTNpB",investing bottling distribution operations two plants cocacola system cating dict,neutral,0.0
RT @sasvimdrugacija: Old but gold about #science #health: #CocaCola and other companies spread disinformation by funding questionable resea…,rt old gold science health cocacola companies spad disinformation funding questionable,positive,0.1
"Brilliant news, @CocaColaBE_fr 👏
 
From this summer, #CocaCola #PET #bottles produced in 🇧🇪 Belgium &amp; 🇱🇺 Luxembourg… https://t.co/pLuA1NdCpi",brilliant news summer cocacola bottles produced belgium amp luxembourg,positive,0.9
When #ViratKohli did a #CristianoRonaldo and refused a lucrative offer to endorse a beverage giant… https://t.co/uo17DmTPEU,viratkohli cristianoronaldo fused lucrative offer endorse beverage giant,neutral,0.0
"Real reason why Ronaldo removed the Coca-Cola bottle.
https://t.co/hUSy9aVtnD

#thekapilsaraswat #ronaldo #CocaCola",ason ronaldo moved cocacola bottle thekapilsaraswat ronaldo cocacola,neutral,0.0
Old but gold about #science #health: #CocaCola and other companies spread disinformation by funding questionable re… https://t.co/rZVZ9PZxAX,old gold science health cocacola companies spad disinformation funding questionable,positive,0.1
"UEFA Euro Group D England &amp; Croatia Qualified for next round 😎

 #sancho #foden #futbol  #srilanka #neymar #colombo… https://t.co/SCeO4eh1mj",uefa euro group england amp croatia qualified next round sancho foden futbol srilanka neymar colombo,negative,-0.1
This is going to make such a good conversation piece when I invite my family over for Easter. Thank you @CocaCola !… https://t.co/LaGf4UTpZF,going make good conversation piece invite family easter thank,positive,0.7
"RT @MejoresPlanesNY: ""Embrace the Absurd"" en Times Square

---
📷 @MejoresPlanesNY
📍 @timessquarenyc
➡️ @houseoftreesart 

---
#nuevayork #m…",rt embrace absurd times squa nuevayork,negative,-0.5
"#RedBull For Instant Refreshment &amp; Energy .Order now on OwO:-https://t.co/hPTo6hLpOp
#owo #OwOSale #happynewyear… https://t.co/iQPJjvKoTE",dbull instant fshment amp energy order owo owo owosale happynewyear,neutral,0.0
"""Embrace the Absurd"" en Times Square

---
📷 @MejoresPlanesNY
📍 @timessquarenyc
➡️ @houseoftreesart 

---
#nuevayork… https://t.co/jwqOwceSXs",embrace absurd times squa nuevayork,negative,-0.5
